f1,f2,Class
-20.0,11.139538891183658,0.0
-19.595959595959595,14.483266510215959,0.0
-19.19191919191919,11.103245062491826,0.0
-18.78787878787879,11.826675531746128,0.0
-18.383838383838384,14.858811058707694,0.0
-17.97979797979798,14.87107447862564,0.0
-17.575757575757574,12.743770327384416,0.0
-17.171717171717173,12.21528466647494,0.0
-16.767676767676768,10.905105856096002,0.0
-16.363636363636363,11.9346861755245,0.0
-15.959595959595958,12.311331501541924,0.0
-15.555555555555555,13.960688918956114,0.0
-15.151515151515152,10.210421654479761,0.0
-14.747474747474747,14.360968301920007,0.0
-14.343434343434343,14.424804081708762,0.0
-13.93939393939394,14.149275139191808,0.0
-13.535353535353536,10.52498539085072,0.0
-13.131313131313131,13.774345625721953,0.0
-12.727272727272727,12.590688344987264,0.0
-12.323232323232324,10.502930244362656,0.0
-11.919191919191919,10.18918841928889,0.0
-11.515151515151516,12.97582173195693,0.0
-11.11111111111111,14.494194081910743,0.0
-10.707070707070708,12.12465380957326,0.0
-10.303030303030303,10.800499777968895,0.0
-9.8989898989899,14.438897692436491,0.0
-9.494949494949495,12.423215072448011,0.0
-9.090909090909092,13.639077191806372,0.0
-8.686868686868687,12.60335241016287,0.0
-8.282828282828284,14.85432562466059,0.0
-7.878787878787879,13.420580904257774,0.0
-7.474747474747476,13.502748654293391,0.0
-7.070707070707071,13.113965299751715,0.0
-6.666666666666666,14.780149412561276,0.0
-6.262626262626263,14.769902944954993,0.0
-5.858585858585858,11.534156121585056,0.0
-5.454545454545455,12.289042877078234,0.0
-5.05050505050505,11.39014114004835,0.0
-4.646464646464647,10.269913564439014,0.0
-4.242424242424242,12.017738910128848,0.0
-3.8383838383838373,14.239053805995304,0.0
-3.434343434343436,10.606084372039298,0.0
-3.030303030303031,13.624281573778356,0.0
-2.6262626262626263,13.810102779869037,0.0
-2.2222222222222214,11.740307225058695,0.0
-1.8181818181818201,10.67398103620575,0.0
-1.4141414141414153,10.851013097435938,0.0
-1.0101010101010104,12.756359769258335,0.0
-0.6060606060606055,14.151707356445362,0.0
-0.20202020202020066,14.886936072680037,0.0
0.20202020202020066,10.418310796299801,0.0
0.6060606060606055,11.274720056193672,0.0
1.0101010101010104,14.245239234274052,0.0
1.4141414141414153,11.511048137236877,0.0
1.8181818181818166,14.823273683882839,0.0
2.2222222222222214,10.775373370277716,0.0
2.6262626262626263,10.95571441336238,0.0
3.030303030303031,14.158360124350704,0.0
3.4343434343434325,14.673037534778395,0.0
3.8383838383838373,11.12729447110293,0.0
4.242424242424242,11.578744568934237,0.0
4.646464646464647,10.587523009161298,0.0
5.050505050505048,14.727618153586612,0.0
5.454545454545453,10.278284441635803,0.0
5.858585858585858,11.721824190921277,0.0
6.262626262626263,14.544496948166168,0.0
6.666666666666668,12.310519541799996,0.0
7.070707070707069,11.5876899700894,0.0
7.474747474747474,11.464448876175647,0.0
7.878787878787879,14.935626859836514,0.0
8.282828282828284,13.047779334233631,0.0
8.686868686868685,13.722433517286532,0.0
9.09090909090909,13.010479256468992,0.0
9.494949494949495,11.806119157420822,0.0
9.8989898989899,11.500468619768712,0.0
10.303030303030301,14.396504105793149,0.0
10.707070707070706,13.602821692207456,0.0
11.11111111111111,12.656912556055707,0.0
