x1,x2,Class
9.55849894472977,12.085553063470417,1.0
9.614501927263712,8.74941727353167,1.0
10.882864297742268,8.545439395230296,1.0
10.892657280763922,8.603269780726405,1.0
9.274727875389706,9.891163044504943,1.0
8.619199020020634,9.84523444924803,1.0
10.567410440130821,11.014335288749173,1.0
9.1872600217854,10.239689631558075,1.0
8.43537704145404,9.312393740983916,1.0
11.097994298398095,10.340216329788362,1.0
9.571664945686788,9.898999268278992,1.0
10.742225466530723,9.624066469103978,1.0
10.22724266947066,9.529724978526728,1.0
10.190482356888797,9.330070007953205,1.0
11.710506545769807,9.482520587583023,1.0
10.88026099063091,10.862153825603528,1.0
8.833770780907114,10.431967204302868,1.0
10.840918133712307,8.61514291289394,1.0
9.194361055547555,11.850316374182865,1.0
11.375503127393529,10.475943073936273,1.0
9.024371669743859,11.79863768028911,1.0
11.190998848843716,10.155912954504204,1.0
11.274364876634626,9.859390819940879,1.0
10.853478201242169,7.851535071312545,1.0
7.87203315377211,8.628513541862489,1.0
11.863391334673626,10.583147698008716,1.0
11.388734774922094,10.04743985830002,1.0
10.369151053595063,11.478703666721161,1.0
10.801500867276935,8.703365187709775,1.0
11.33030331665876,9.734719341140359,1.0
8.931865470076012,8.302973617649577,1.0
10.285443712321246,9.824000869407286,1.0
9.604434518324583,10.805044507023865,1.0
10.867682518032383,11.196859677284815,1.0
9.343229350511804,8.38152502902815,1.0
10.766995857995054,8.141660999877098,1.0
8.408955678828534,8.033193889625492,1.0
8.503396043226903,10.83457718441487,1.0
10.539180811158962,8.607341848440969,1.0
10.157549334585848,7.87770003485131,1.0
10.277621307448927,9.501856758271487,1.0
11.97569659753694,9.02276495826996,1.0
9.330385413252138,9.012576755929205,1.0
7.480512540665595,9.978708333956064,1.0
10.037757806232548,10.517512846425621,1.0
11.329178200718896,11.064361672955915,1.0
10.216633457108122,11.038454563501414,1.0
10.473768906178202,9.583879599061857,1.0
10.403739625943519,10.012103804458036,1.0
10.277827798814538,9.948314872723875,1.0
10.431378699247743,9.37677282540945,1.0
9.747129657870971,9.16717584574948,1.0
9.271120166496376,9.304035712527998,1.0
9.233076556958416,10.410205566414609,1.0
8.85723850160051,11.048778443467889,1.0
9.071859576924176,10.055515407726334,1.0
9.906781095688283,9.25444481657543,1.0
9.377488531338823,8.124655280044204,1.0
10.756552377220954,8.942776247115239,1.0
10.415331132882931,10.794025503106283,1.0
9.053408031261633,9.730387832811482,1.0
10.529855527959063,7.962998524599662,1.0
9.838044026553467,9.431947167256556,1.0
10.40321421805945,10.457494604896121,1.0
8.880900884246207,11.08982629742294,1.0
10.723450862502357,9.450219180385567,1.0
9.812193151772922,9.911791179745428,1.0
11.540159370799685,10.321793519102142,1.0
9.189588147912298,9.919245497885937,1.0
9.374124964417405,8.772760951156206,1.0
10.288527967400153,9.939904593302167,1.0
10.398345493659075,11.5980657279921,1.0
9.834978110816518,10.067680368289935,1.0
10.689321652743699,10.842940165879662,1.0
9.731413517086779,9.528798585041633,1.0
7.609429118191969,10.002806408197534,1.0
11.271174252538978,10.25645717542494,1.0
9.648689296098114,9.458609716458085,1.0
9.31874060351425,9.024174155327142,1.0
10.23099833907004,10.18479989870077,1.0
10.502045688103252,8.951850793906168,1.0
9.467642753664071,10.842992142459984,1.0
9.454609581399618,10.802374013646308,1.0
