f1,f2,Class
-20.0,10.989660020179114,0.0
-19.595959595959595,14.901479639655516,0.0
-19.19191919191919,13.780876041910295,0.0
-18.78787878787879,13.630387587304384,0.0
-18.383838383838384,13.063319375938944,0.0
-17.97979797979798,14.22771769652557,0.0
-17.575757575757574,12.524196460082301,0.0
-17.171717171717173,14.199285176734993,0.0
-16.767676767676768,12.648281955220973,0.0
-16.363636363636363,13.858661091724667,0.0
-15.959595959595958,13.009541589942577,0.0
-15.555555555555555,14.996257806196319,0.0
-15.151515151515152,12.545666187924857,0.0
-14.747474747474747,14.240071331706597,0.0
-14.343434343434343,14.613244011740859,0.0
-13.93939393939394,14.463915031027224,0.0
-13.535353535353536,11.72637516234781,0.0
-13.131313131313131,10.571602748288637,0.0
-12.727272727272727,12.507491496795813,0.0
-12.323232323232324,14.04243679122661,0.0
-11.919191919191919,13.9911379447624,0.0
-11.515151515151516,11.70889187392791,0.0
-11.11111111111111,13.194060906967707,0.0
-10.707070707070708,12.988289033810354,0.0
-10.303030303030303,10.357019674576215,0.0
-9.8989898989899,13.45529163579865,0.0
-9.494949494949495,13.127606271022227,0.0
-9.090909090909092,10.27333080855201,0.0
-8.686868686868687,11.928977974886438,0.0
-8.282828282828284,12.1701094307464,0.0
-7.878787878787879,13.826399559941839,0.0
-7.474747474747476,12.59598855209775,0.0
-7.070707070707071,13.854508604432976,0.0
-6.666666666666666,14.118474146261764,0.0
-6.262626262626263,14.72101988811372,0.0
-5.858585858585858,14.254862240544675,0.0
-5.454545454545455,13.291052566583225,0.0
-5.05050505050505,11.985735814510075,0.0
-4.646464646464647,14.402359911374061,0.0
-4.242424242424242,10.688060717739292,0.0
-3.8383838383838373,12.041434907268076,0.0
-3.434343434343436,13.007840944229805,0.0
-3.030303030303031,13.299059672725209,0.0
-2.6262626262626263,14.89914060101587,0.0
-2.2222222222222214,13.95593217956988,0.0
-1.8181818181818201,10.40278989357619,0.0
-1.4141414141414153,12.581260696641742,0.0
-1.0101010101010104,14.327083539795057,0.0
-0.6060606060606055,12.71717176511203,0.0
-0.20202020202020066,10.967238150308148,0.0
0.20202020202020066,11.737427239374924,0.0
0.6060606060606055,12.886346795592143,0.0
1.0101010101010104,12.825099700811673,0.0
1.4141414141414153,12.393960101155844,0.0
1.8181818181818166,12.426457215229622,0.0
2.2222222222222214,14.667285230099976,0.0
2.6262626262626263,10.025242455640303,0.0
3.030303030303031,14.11650935064634,0.0
3.4343434343434325,13.252088228969516,0.0
3.8383838383838373,10.258146846719846,0.0
4.242424242424242,13.413837316534718,0.0
4.646464646464647,11.444140284807267,0.0
5.050505050505048,11.11904731944726,0.0
5.454545454545453,11.179245898518495,0.0
5.858585858585858,14.976489542996099,0.0
6.262626262626263,12.74227793252934,0.0
6.666666666666668,14.992488022891594,0.0
7.070707070707069,10.43104181642221,0.0
7.474747474747474,13.114274860636336,0.0
7.878787878787879,11.261453448696297,0.0
8.282828282828284,13.631267344953079,0.0
8.686868686868685,13.042775026069071,0.0
9.09090909090909,12.081008930399806,0.0
9.494949494949495,10.151980255258636,0.0
9.8989898989899,10.000394678558983,0.0
10.303030303030301,11.602867985819806,0.0
10.707070707070706,14.72874208321931,0.0
11.11111111111111,10.526400568005506,0.0
11.515151515151516,12.32409519372942,0.0
11.919191919191917,13.597773611791158,0.0
12.323232323232325,14.638788375010746,0.0
12.727272727272727,12.981778548464133,0.0
13.131313131313128,13.669459580612665,0.0
13.535353535353536,12.124255582909074,0.0
13.939393939393938,11.153497687689548,0.0
14.343434343434346,10.052586865303365,0.0
14.747474747474747,11.106141350349704,0.0
15.151515151515149,13.650183679081335,0.0
15.555555555555557,13.82557272802669,0.0
15.959595959595958,13.623300169904894,0.0
16.36363636363636,12.392317485741637,0.0
16.767676767676768,13.728739636550015,0.0
17.17171717171717,12.905160862219027,0.0
17.575757575757578,10.09710093010051,0.0
17.97979797979798,13.956945634748012,0.0
18.38383838383838,10.463607659748474,0.0
