f1,f2,Class
-20.0,13.851540108416923,0.0
-19.183673469387756,14.318888071612271,0.0
-18.367346938775512,13.488086586214735,0.0
-17.551020408163264,12.97509217912685,0.0
-16.73469387755102,12.030259013900626,0.0
-15.918367346938776,13.668403769423708,0.0
-15.10204081632653,11.2133611990787,0.0
-14.285714285714285,10.759651990479302,0.0
-13.46938775510204,14.45979905959865,0.0
-12.653061224489797,10.382665536429815,0.0
-11.83673469387755,12.81753226845017,0.0
-11.020408163265305,11.739972247335212,0.0
-10.204081632653061,14.524700052903395,0.0
-9.387755102040817,11.089411494084278,0.0
-8.571428571428571,11.224962214682087,0.0
-7.755102040816325,12.050403092370587,0.0
-6.938775510204081,12.928315263035499,0.0
-6.122448979591837,13.67138226117196,0.0
-5.3061224489795915,13.355589640771884,0.0
-4.489795918367346,12.734649088948709,0.0
-3.6734693877551017,13.152839691798047,0.0
-2.8571428571428577,14.337268751916621,0.0
-2.04081632653061,10.933833616004291,0.0
-1.224489795918366,13.592875859212086,0.0
-0.408163265306122,13.397039473248489,0.0
0.408163265306122,12.126753311387333,0.0
1.224489795918366,12.434633673626092,0.0
2.0408163265306136,13.843195812348718,0.0
2.8571428571428577,13.75856985299751,0.0
3.6734693877551017,13.561247657558315,0.0
4.489795918367349,13.49813660214761,0.0
5.306122448979593,11.807238859510731,0.0
6.122448979591837,14.472122464299282,0.0
6.938775510204081,13.815721883046837,0.0
7.755102040816325,10.325918272965016,0.0
8.571428571428573,10.070245229076813,0.0
9.387755102040817,13.761126061516787,0.0
10.204081632653061,13.261073552962511,0.0
11.020408163265309,11.234481671378918,0.0
11.836734693877553,12.223498439237819,0.0
12.653061224489797,13.180826840311184,0.0
13.46938775510204,11.7687845729439,0.0
14.285714285714285,11.949159965915209,0.0
15.102040816326529,12.679797774248865,0.0
15.91836734693878,12.697830043304846,0.0
16.734693877551024,11.86796819764214,0.0
17.551020408163268,11.926929335192034,0.0
18.367346938775512,10.601931274429134,0.0
19.183673469387756,10.525762106121007,0.0
20.0,13.61895328864048,0.0
-20.0,13.289479574774944,0.0
-19.183673469387756,12.025651579662712,0.0
-18.367346938775512,11.88763797522899,0.0
-17.551020408163264,14.123790209887757,0.0
-16.73469387755102,10.56524515459918,0.0
-15.918367346938776,14.249272734613779,0.0
-15.10204081632653,13.996985498439603,0.0
-14.285714285714285,10.149077381794758,0.0
-13.46938775510204,11.09575796458845,0.0
-12.653061224489797,14.12725352926915,0.0
-11.83673469387755,11.987873393223234,0.0
-11.020408163265305,10.327687973598618,0.0
-10.204081632653061,11.56556880567096,0.0
-9.387755102040817,14.924005734660337,0.0
-8.571428571428571,13.992064832610158,0.0
-7.755102040816325,10.146005024091036,0.0
-6.938775510204081,14.804711123368737,0.0
-6.122448979591837,12.006277622511659,0.0
-5.3061224489795915,13.471100896394582,0.0
-4.489795918367346,11.153552464369174,0.0
-3.6734693877551017,14.059516346214524,0.0
-2.8571428571428577,10.190509286263225,0.0
-2.04081632653061,14.37508196871164,0.0
-1.224489795918366,10.817595063253215,0.0
-0.408163265306122,12.037301622151311,0.0
0.408163265306122,12.728261397356158,0.0
1.224489795918366,12.232291189513205,0.0
2.0408163265306136,13.032949774562269,0.0
2.8571428571428577,11.378459187849078,0.0
3.6734693877551017,11.485893334239568,0.0
4.489795918367349,11.986967617687363,0.0
5.306122448979593,12.509331142430586,0.0
6.122448979591837,13.979482965270094,0.0
6.938775510204081,11.981093735848653,0.0
7.755102040816325,12.59039220941502,0.0
8.571428571428573,12.053403397337318,0.0
9.387755102040817,10.144549746495656,0.0
10.204081632653061,12.170931984144302,0.0
11.020408163265309,12.046867316036911,0.0
11.836734693877553,10.542816766255758,0.0
12.653061224489797,13.662568346624642,0.0
13.46938775510204,12.033779811261056,0.0
14.285714285714285,12.103512396621467,0.0
15.102040816326529,12.204140806264038,0.0
15.91836734693878,10.829775468536964,0.0
16.734693877551024,10.226785389790912,0.0
17.551020408163268,14.287716031879807,0.0
18.367346938775512,13.940281954447215,0.0
19.183673469387756,12.021137433501448,0.0
20.0,14.20306746173474,0.0
-20.0,2.3494165644524156,1.0
-19.183673469387756,1.9848039029637798,1.0
-18.367346938775512,0.09645975962363051,1.0
-17.551020408163264,0.7758913914731336,1.0
-16.73469387755102,9.738742536925463,1.0
-15.918367346938776,7.958211322948321,1.0
-15.10204081632653,5.813860401351539,1.0
-14.285714285714285,5.159753788466803,1.0
-13.46938775510204,5.891390353046509,1.0
-12.653061224489797,9.053193715815468,1.0
-11.83673469387755,0.2407384325507156,1.0
-11.020408163265305,9.522261911283037,1.0
-10.204081632653061,6.256694933158597,1.0
-9.387755102040817,5.723178486202562,1.0
-8.571428571428571,9.756150811548217,1.0
-7.755102040816325,8.580211167382215,1.0
-6.938775510204081,7.632895549668079,1.0
-6.122448979591837,5.983349821740792,1.0
-5.3061224489795915,7.272676321473414,1.0
-4.489795918367346,9.012978926608284,1.0
-3.6734693877551017,4.823445870270077,1.0
-2.8571428571428577,2.914640723762684,1.0
-2.04081632653061,7.498811938566003,1.0
-1.224489795918366,9.99050787527417,1.0
-0.408163265306122,4.808490970853545,1.0
0.408163265306122,6.078292163581694,1.0
1.224489795918366,4.407589613294743,1.0
2.0408163265306136,4.5888444142979985,1.0
2.8571428571428577,1.638179591085397,1.0
3.6734693877551017,1.4774232425024958,1.0
4.489795918367349,9.064762570404955,1.0
5.306122448979593,4.068363753693486,1.0
6.122448979591837,7.937578457895724,1.0
6.938775510204081,0.6991777496291729,1.0
7.755102040816325,7.386820551736629,1.0
8.571428571428573,5.8135822474064955,1.0
9.387755102040817,9.928945049221987,1.0
10.204081632653061,8.558818730232549,1.0
11.020408163265309,7.993706411157206,1.0
11.836734693877553,1.2467359868947503,1.0
12.653061224489797,2.7578171396061766,1.0
13.46938775510204,5.136860783868681,1.0
14.285714285714285,0.8261932348683332,1.0
15.102040816326529,2.42592139790365,1.0
15.91836734693878,3.457022160728606,1.0
16.734693877551024,2.515132836323486,1.0
17.551020408163268,7.5129921475680455,1.0
18.367346938775512,2.056670870125603,1.0
19.183673469387756,9.22974911729165,1.0
20.0,8.78996471464607,1.0
-20.0,29.54015131866159,1.0
-19.183673469387756,23.78382008055962,1.0
-18.367346938775512,21.178587474016894,1.0
-17.551020408163264,22.820707366541257,1.0
-16.73469387755102,23.64503030651776,1.0
-15.918367346938776,26.986749463326767,1.0
-15.10204081632653,25.42710543686652,1.0
-14.285714285714285,16.72454189060815,1.0
-13.46938775510204,27.746490407554425,1.0
-12.653061224489797,20.08756098208552,1.0
-11.83673469387755,16.270574715068623,1.0
-11.020408163265305,29.101968648977447,1.0
-10.204081632653061,22.172256241425114,1.0
-9.387755102040817,19.55898468820045,1.0
-8.571428571428571,16.0866365109218,1.0
-7.755102040816325,25.0074702144179,1.0
-6.938775510204081,27.541164326773007,1.0
-6.122448979591837,16.86919992945722,1.0
-5.3061224489795915,15.245310777515028,1.0
-4.489795918367346,29.520446588896426,1.0
-3.6734693877551017,16.436681329814608,1.0
-2.8571428571428577,20.865310647933484,1.0
-2.04081632653061,17.465191817259637,1.0
-1.224489795918366,21.509004757350695,1.0
-0.408163265306122,15.478359926128332,1.0
0.408163265306122,16.576064398909267,1.0
1.224489795918366,24.634500767666577,1.0
2.0408163265306136,20.10035502213301,1.0
2.8571428571428577,27.04011644028635,1.0
3.6734693877551017,20.8313206674491,1.0
4.489795918367349,26.494053526681842,1.0
5.306122448979593,15.071141221046057,1.0
6.122448979591837,18.797969788714635,1.0
6.938775510204081,24.137260922750805,1.0
7.755102040816325,27.652444375997764,1.0
8.571428571428573,21.615065218529903,1.0
9.387755102040817,21.925556209950933,1.0
10.204081632653061,18.976519026507802,1.0
11.020408163265309,15.654760237921481,1.0
11.836734693877553,16.354628344679416,1.0
12.653061224489797,21.583691151134982,1.0
13.46938775510204,27.772632946045682,1.0
14.285714285714285,17.66570930457846,1.0
15.102040816326529,19.79468433548454,1.0
15.91836734693878,19.38921643971987,1.0
16.734693877551024,15.714261323645568,1.0
17.551020408163268,26.645246827169473,1.0
18.367346938775512,20.613542537771767,1.0
19.183673469387756,23.41954302602973,1.0
20.0,23.08259791418855,1.0
