f1,f2,Class
-20,15.00979714,0
-19.5959596,27.07870954,0
-19.19191919,22.0332568,0
-18.78787879,27.98143611,0
-18.38383838,21.81541605,0
-17.97979798,15.68329912,0
-17.57575758,16.80577119,0
-17.17171717,19.67175042,0
-16.76767677,23.35764,0
-16.36363636,18.94650545,0
-15.95959596,21.94458311,0
-15.55555556,17.1127155,0
-15.15151515,18.17889636,0
-14.74747475,22.56851953,0
-14.34343434,24.17601291,0
-13.93939394,20.2769148,0
-13.53535354,29.01168937,0
-13.13131313,27.04521368,0
-12.72727273,15.86624433,0
-12.32323232,21.6000461,0
-11.91919192,24.77930112,0
-11.51515152,16.43235871,0
-11.11111111,23.90486297,0
-10.70707071,18.51352583,0
-10.3030303,16.02104406,0
-9.898989899,23.50364134,0
-9.494949495,22.96731987,0
-9.090909091,28.48092387,0
-8.686868687,19.90426082,0
-8.282828283,26.96267886,0
-7.878787879,20.51881084,0
-7.474747475,26.17074137,0
-7.070707071,26.06115906,0
-6.666666667,25.39224686,0
-6.262626263,21.26614625,0
-5.858585859,25.50818503,0
-5.454545455,24.87933296,0
-5.050505051,21.83076088,0
-4.646464646,27.08516903,0
-4.242424242,18.12307621,0
-3.838383838,25.63498395,0
-3.434343434,25.99300148,0
-3.03030303,28.48949523,0
-2.626262626,24.56019792,0
-2.222222222,25.01019893,0
-1.818181818,22.56570007,0
-1.414141414,27.29161338,0
-1.01010101,17.17547965,0
-0.606060606,19.7541882,0
-0.202020202,21.81867565,0
0.202020202,3.964592958,0
0.606060606,3.096980698,0
1.01010101,0.662371757,0
1.414141414,6.611662159,0
1.818181818,8.537885348,0
2.222222222,8.559960992,0
2.626262626,2.334275926,0
3.03030303,1.490811999,0
3.434343434,8.277229119,0
3.838383838,0.120474334,0
4.242424242,8.967575947,0
4.646464646,0.751724744,0
5.050505051,2.645495359,0
5.454545455,3.435105681,0
5.858585859,1.276420859,0
6.262626263,4.580631668,0
6.666666667,8.351899366,0
7.070707071,9.938457805,0
7.474747475,2.716170499,0
7.878787879,2.720454278,0
8.282828283,3.169030563,0
8.686868687,1.911960936,0
9.090909091,8.415098849,0
9.494949495,7.302112844,0
9.898989899,3.347016954,0
10.3030303,9.402345825,0
10.70707071,3.712226682,0
11.11111111,7.378988356,0
11.51515152,1.402666069,0
11.91919192,4.749519307,0
12.32323232,7.121180306,0
12.72727273,5.089603036,0
