f1,f2,Class
-20.0,23.81055992602026,0.0
-19.595959595959595,19.403968230609387,0.0
-19.19191919191919,24.49085960042797,0.0
-18.78787878787879,25.1789482993303,0.0
-18.383838383838384,16.081148200325575,0.0
-17.97979797979798,21.32946424670406,0.0
-17.575757575757574,15.36707320869905,0.0
-17.171717171717173,17.38291247316755,0.0
-16.767676767676768,18.855381031857977,0.0
-16.363636363636363,15.871955603473863,0.0
-15.959595959595958,15.358615376427657,0.0
-15.555555555555555,29.650743095659088,0.0
-15.151515151515152,24.286150250479842,0.0
-14.747474747474747,17.075201889797007,0.0
-14.343434343434343,29.13325607374756,0.0
-13.93939393939394,17.848075467956768,0.0
-13.535353535353536,28.632641410607782,0.0
-13.131313131313131,23.254438170984137,0.0
-12.727272727272727,17.827575208247577,0.0
-12.323232323232324,20.014408972699,0.0
-11.919191919191919,18.554433389005666,0.0
-11.515151515151516,20.899492908263326,0.0
-11.11111111111111,20.565002746836914,0.0
-10.707070707070708,26.85469873423131,0.0
-10.303030303030303,26.889524065434983,0.0
-9.8989898989899,29.010191669414738,0.0
-9.494949494949495,26.12015871894544,0.0
-9.090909090909092,27.559419502760694,0.0
-8.686868686868687,28.773727759488242,0.0
-8.282828282828284,15.220442769895788,0.0
-7.878787878787879,20.022600014745883,0.0
-7.474747474747476,24.14339560558099,0.0
-7.070707070707071,28.466205311400138,0.0
-6.666666666666666,24.430712175016033,0.0
-6.262626262626263,29.564052039860268,0.0
-5.858585858585858,22.579997355068656,0.0
-5.454545454545455,17.706545630910213,0.0
-5.05050505050505,20.429278162174626,0.0
-4.646464646464647,22.902545019532937,0.0
-4.242424242424242,26.167843784485846,0.0
-3.8383838383838373,27.400400476125697,0.0
-3.434343434343436,29.525357070308637,0.0
-3.030303030303031,22.913654336663,0.0
-2.6262626262626263,17.513683167007233,0.0
-2.2222222222222214,15.831670442172301,0.0
-1.8181818181818201,20.64023218390113,0.0
-1.4141414141414153,27.902599831009155,0.0
-1.0101010101010104,24.237600066056885,0.0
-0.6060606060606055,18.866076340199662,0.0
-0.20202020202020066,28.15388586549773,0.0
0.20202020202020066,9.22887002550463,0.0
0.6060606060606055,7.6159305072250465,0.0
1.0101010101010104,5.468555760265755,0.0
1.4141414141414153,1.5305583118557275,0.0
1.8181818181818166,7.10175537260448,0.0
2.2222222222222214,6.7570124761487556,0.0
2.6262626262626263,2.2667729992905175,0.0
3.030303030303031,9.778441161700993,0.0
3.4343434343434325,3.19867080885441,0.0
3.8383838383838373,1.60722421074446,0.0
4.242424242424242,5.353657085411583,0.0
4.646464646464647,8.194914426841924,0.0
5.050505050505048,0.6543864618648243,0.0
5.454545454545453,8.585589844250359,0.0
5.858585858585858,5.021455177903574,0.0
6.262626262626263,8.903285532037222,0.0
6.666666666666668,9.94142193613947,0.0
7.070707070707069,2.9779736536842707,0.0
7.474747474747474,5.585633400447962,0.0
7.878787878787879,9.515644872438049,0.0
8.282828282828284,0.4722407417113694,0.0
8.686868686868685,4.631725332776089,0.0
9.09090909090909,0.9758099719609015,0.0
9.494949494949495,6.040292804029166,0.0
9.8989898989899,6.1744193682467206,0.0
10.303030303030301,8.673476819589496,0.0
10.707070707070706,0.48512064793226006,0.0
11.11111111111111,9.804756610817684,0.0
11.515151515151516,9.605892092504295,0.0
11.919191919191917,0.6305835884237754,0.0
12.323232323232325,4.122398137988355,0.0
12.727272727272727,8.591532256065262,0.0
13.131313131313128,4.244830044711093,0.0
13.535353535353536,3.6738195266155724,0.0
13.939393939393938,1.1185330236899638,0.0
14.343434343434346,8.425239347780476,0.0
14.747474747474747,9.778119396730611,0.0
15.151515151515149,7.109922505671329,0.0
15.555555555555557,0.9620970433990383,0.0
15.959595959595958,9.037225281931256,0.0
16.36363636363636,0.5273024140877758,0.0
16.767676767676768,4.441953387065909,0.0
17.17171717171717,7.988481463188326,0.0
17.575757575757578,3.2574851407411143,0.0
17.97979797979798,4.904724953183167,0.0
18.38383838383838,8.487478771719852,0.0
18.78787878787879,6.936731146400379,0.0
19.19191919191919,2.920436624225835,0.0
19.5959595959596,8.767732945470785,0.0
20.0,5.384747011739247,0.0
-20.0,9.222370927897757,1.0
-19.595959595959595,3.8647114412752037,1.0
-19.19191919191919,3.0096844641675013,1.0
-18.78787878787879,8.670570808670615,1.0
-18.383838383838384,7.815247560563794,1.0
-17.97979797979798,9.008185505732161,1.0
-17.575757575757574,5.286497899988046,1.0
-17.171717171717173,8.55296695670145,1.0
-16.767676767676768,3.070523999661796,1.0
-16.363636363636363,4.348684686345566,1.0
-15.959595959595958,7.2211792198654425,1.0
-15.555555555555555,2.6749143400589146,1.0
-15.151515151515152,7.375715786699422,1.0
-14.747474747474747,8.78269035701007,1.0
-14.343434343434343,4.090586796556828,1.0
-13.93939393939394,0.5104477855684686,1.0
-13.535353535353536,2.159133675998609,1.0
-13.131313131313131,9.456277995823566,1.0
-12.727272727272727,7.033801297435767,1.0
-12.323232323232324,4.118068783942125,1.0
-11.919191919191919,1.8095040939114149,1.0
-11.515151515151516,9.820321202162026,1.0
-11.11111111111111,8.007839619670198,1.0
-10.707070707070708,0.02134001075452807,1.0
-10.303030303030303,3.7271160413064375,1.0
-9.8989898989899,3.821395136799045,1.0
-9.494949494949495,0.6551052652181011,1.0
-9.090909090909092,5.600304139858024,1.0
-8.686868686868687,6.710183413743845,1.0
-8.282828282828284,9.879188507768678,1.0
-7.878787878787879,4.454996339435021,1.0
-7.474747474747476,0.8754518295599001,1.0
-7.070707070707071,8.281258832660717,1.0
-6.666666666666666,6.263470525253546,1.0
-6.262626262626263,8.157395382117823,1.0
-5.858585858585858,7.91939001571084,1.0
-5.454545454545455,1.2060749460526166,1.0
-5.05050505050505,3.8838005860827893,1.0
-4.646464646464647,9.871325724732241,1.0
-4.242424242424242,4.803174400533605,1.0
-3.8383838383838373,4.153118131296774,1.0
-3.434343434343436,7.619893530971123,1.0
-3.030303030303031,8.611331961706485,1.0
-2.6262626262626263,7.122362744420431,1.0
-2.2222222222222214,1.229182076282902,1.0
-1.8181818181818201,4.275245165210672,1.0
-1.4141414141414153,1.7723856212601174,1.0
-1.0101010101010104,2.4199767331000377,1.0
-0.6060606060606055,4.655105293856268,1.0
-0.20202020202020066,0.17391464642488974,1.0
0.20202020202020066,17.579863130689994,1.0
0.6060606060606055,21.88813061799177,1.0
1.0101010101010104,22.880466433385802,1.0
1.4141414141414153,28.471578614499613,1.0
1.8181818181818166,26.20827284197427,1.0
2.2222222222222214,28.1844366923448,1.0
2.6262626262626263,24.592530866523926,1.0
3.030303030303031,28.214509409520442,1.0
3.4343434343434325,22.519776371347373,1.0
3.8383838383838373,23.56914455195531,1.0
4.242424242424242,15.205266409052403,1.0
4.646464646464647,26.41713893120438,1.0
