x1,x2,Class
10.776522554229885,8.952102126141464,0.0
11.433947846884081,10.139037224707758,0.0
10.634976808166385,9.25670037521675,0.0
11.494752061009876,10.602821977150812,0.0
10.226950997097237,9.090533344279631,0.0
10.024640278483687,10.757167553758391,0.0
9.752232322833306,10.81163266891653,0.0
8.700092547238869,11.78895265456457,0.0
9.718557340610795,8.074415435314183,0.0
8.784633439265958,9.69949658005126,0.0
11.037053066013563,8.839941532265446,0.0
10.492098864890398,11.170356170462263,0.0
11.748768189957762,8.069808402032614,0.0
9.944661264957993,10.278991594653728,0.0
10.182567803497674,10.005073598522847,0.0
9.732192156279122,10.592781233385761,0.0
9.138991353512285,8.781002444652234,0.0
10.593888669823546,10.612058145787723,0.0
10.111481971566434,10.525177604211398,0.0
10.937384512460563,9.714804157717715,0.0
10.667173603405361,11.474100262317084,0.0
9.898325810151912,9.638441233602752,0.0
9.907731965102943,9.825525293685432,0.0
8.662494332495179,9.939273012873103,0.0
9.260018297573476,8.935313828241524,0.0
8.90435309334796,11.031361723934474,0.0
10.400579302101631,9.855514173469198,0.0
11.007042173773517,9.141536025525053,0.0
9.701018784784228,8.707193663724173,0.0
9.871620269257646,10.086058811814063,0.0
9.615942668628234,10.265300987306507,0.0
9.65967254001104,8.080057122040476,0.0
10.319688457660789,11.224093616089462,0.0
9.435289741871378,9.304014869193555,0.0
10.085120086636232,12.577015448001111,0.0
7.699245629480151,9.56354297154755,0.0
9.83006948018962,11.118091577518065,0.0
9.246492129083236,9.060047389346467,0.0
9.748001928838397,10.305487848194364,0.0
10.452004490385645,10.12033068622972,0.0
7.823898703431829,10.944810484488743,0.0
10.44848601247232,10.24175306681111,0.0
10.202896833564129,10.094666597622352,0.0
11.10484765340184,8.396444306365767,0.0
10.809903761777283,10.537438331361837,0.0
10.232709180499901,10.159933965794336,0.0
10.720613414275766,9.06416780362621,0.0
9.569960622457971,11.723591011884047,0.0
7.817972538415623,10.897609684180905,0.0
9.573499260110886,9.3283395710217,0.0
10.267500716401742,9.541407016542621,0.0
9.837914726148652,8.876315277174537,0.0
8.514333308122776,8.665858687091545,0.0
9.321483634849333,10.333942112376937,0.0
8.415322565832506,9.326630368848638,0.0
10.464014588106126,11.359083946693481,0.0
9.127058549132604,10.028660644895691,0.0
11.56455121741409,9.704811180108852,0.0
9.387086927650596,9.923355059630575,0.0
9.585468295526002,10.590740498340159,0.0
10.630051571054436,9.662727915550944,0.0
10.819251597285756,8.598096141120607,0.0
9.697546857892462,11.210431438415553,0.0
9.560494028343541,10.186494434414657,0.0
11.564105394588443,11.873466373451256,0.0
9.290686089162536,11.297799706318752,0.0
10.57580397096178,9.53250158209601,0.0
9.883329413189726,8.429605997976696,0.0
10.480343520992374,10.084918894813514,0.0
11.963724977804722,9.326254397675147,0.0
9.825636797104707,9.074643138816164,0.0
11.306186873714742,9.675825272156713,0.0
10.853546167726575,9.478017833420044,0.0
9.513299357267714,8.379471668850544,0.0
10.414819172112367,10.287776720296444,0.0
8.107271871394603,9.288946201116811,0.0
12.544495521707146,11.111877267289165,0.0
11.213395058768487,8.532533645141708,0.0
8.590504438661211,10.557874562049967,0.0
9.80531935781374,10.244648954505141,0.0
10.921638387831155,11.915834173651726,0.0
10.638222280150977,12.1414981984187,0.0
9.72566582787342,8.470299453998013,0.0
10.232880591901507,12.081464453859557,0.0
11.455997211957994,11.851197479710835,0.0
9.495751617179291,9.480452740088893,0.0
9.547278071982682,10.331503055285584,0.0
9.48995090551249,8.665695035789351,0.0
10.501217024655544,10.135531208702147,0.0
8.397528157363597,10.76546644221722,0.0
10.956595234265794,8.214612266093749,0.0
8.883575080401464,11.040787098560811,0.0
