f1,f2,Class
-20.0,0.209212204225665,0.0
-19.595959595959595,2.1790129887377185,0.0
-19.19191919191919,3.3378747607426353,0.0
-18.78787878787879,0.3775694748301206,0.0
-18.383838383838384,7.707065642678636,0.0
-17.97979797979798,3.4045366420033654,0.0
-17.575757575757574,9.560115658235203,0.0
-17.171717171717173,4.304763148615804,0.0
-16.767676767676768,6.218250823490169,0.0
-16.363636363636363,2.5758503537302504,0.0
-15.959595959595958,6.017971171589616,0.0
-15.555555555555555,9.520254994611067,0.0
-15.151515151515152,7.794422603769329,0.0
-14.747474747474747,7.013532770786791,0.0
-14.343434343434343,5.287096581734819,0.0
-13.93939393939394,5.740995077292196,0.0
-13.535353535353536,6.295177429837136,0.0
-13.131313131313131,4.963679417671,0.0
-12.727272727272727,9.61019947480356,0.0
-12.323232323232324,5.614288805573509,0.0
-11.919191919191919,3.7537397610054724,0.0
-11.515151515151516,4.788970316947826,0.0
-11.11111111111111,5.612460766992319,0.0
-10.707070707070708,1.3776069242653155,0.0
-10.303030303030303,6.4451630549486785,0.0
-9.8989898989899,6.386343182460425,0.0
-9.494949494949495,0.8990190294530942,0.0
-9.090909090909092,5.322979203174173,0.0
-8.686868686868687,7.87384008802918,0.0
-8.282828282828284,1.7489977478074792,0.0
-7.878787878787879,4.276136075260815,0.0
-7.474747474747476,9.440767830324683,0.0
-7.070707070707071,2.885171470291934,0.0
-6.666666666666666,1.4930671317372957,0.0
-6.262626262626263,6.288117640027626,0.0
-5.858585858585858,7.680476001231766,0.0
-5.454545454545455,1.512135912116891,0.0
-5.05050505050505,3.2158922475026253,0.0
-4.646464646464647,2.684623534442504,0.0
-4.242424242424242,7.439256954116721,0.0
-3.8383838383838373,6.79032850254171,0.0
-3.434343434343436,7.940477478833677,0.0
-3.030303030303031,9.322020991250458,0.0
-2.6262626262626263,1.840031711677943,0.0
-2.2222222222222214,3.377161555858328,0.0
-1.8181818181818201,3.882307951063332,0.0
-1.4141414141414153,4.892671298143726,0.0
-1.0101010101010104,0.22648882608819254,0.0
-0.6060606060606055,3.5790229210779865,0.0
-0.20202020202020066,5.146430747340759,0.0
0.20202020202020066,6.986285395480801,0.0
0.6060606060606055,0.8826475814708423,0.0
1.0101010101010104,3.2727542477524816,0.0
1.4141414141414153,6.919113486579562,0.0
1.8181818181818166,6.562622147541173,0.0
2.2222222222222214,8.32637602501887,0.0
2.6262626262626263,1.286792495639224,0.0
3.030303030303031,8.677458146085423,0.0
3.4343434343434325,4.82651197052237,0.0
3.8383838383838373,0.7549519122177484,0.0
4.242424242424242,5.931664133440804,0.0
4.646464646464647,0.45557402905748723,0.0
5.050505050505048,9.436813957355746,0.0
5.454545454545453,4.910851480632973,0.0
5.858585858585858,6.104267249413422,0.0
6.262626262626263,6.852831089432616,0.0
6.666666666666668,2.822132371667685,0.0
7.070707070707069,1.548673636916732,0.0
7.474747474747474,2.957895221825094,0.0
7.878787878787879,1.8020804862284179,0.0
8.282828282828284,8.633700561766034,0.0
8.686868686868685,6.121216876783863,0.0
9.09090909090909,5.615457550622754,0.0
9.494949494949495,5.700639458985448,0.0
9.8989898989899,4.837177068446882,0.0
10.303030303030301,8.412339815218939,0.0
10.707070707070706,1.5923867662095637,0.0
11.11111111111111,9.299270030476148,0.0
11.515151515151516,0.4701353639124939,0.0
11.919191919191917,6.600989529335227,0.0
12.323232323232325,2.043766802269965,0.0
12.727272727272727,7.53018448628879,0.0
13.131313131313128,4.815709240022116,0.0
13.535353535353536,3.39482411361835,0.0
13.939393939393938,7.258119074589246,0.0
14.343434343434346,9.178768436963907,0.0
14.747474747474747,8.881215025035894,0.0
15.151515151515149,7.760168866488948,0.0
15.555555555555557,7.788446180281853,0.0
15.959595959595958,8.975936197274839,0.0
16.36363636363636,2.2489717439673598,0.0
16.767676767676768,5.8528121497889165,0.0
17.17171717171717,1.5270353821998317,0.0
17.575757575757578,5.137046492602244,0.0
17.97979797979798,5.939892922613162,0.0
18.38383838383838,7.6851835550912275,0.0
18.78787878787879,1.0099574123751254,0.0
19.19191919191919,8.611618246802314,0.0
19.5959595959596,5.033728746002116,0.0
20.0,8.410292736156986,0.0
-20.0,17.770810573496068,1.0
-19.595959595959595,19.868587002449626,1.0
-19.19191919191919,17.467880926685407,1.0
-18.78787878787879,16.51676031479638,1.0
-18.383838383838384,21.06766430744551,1.0
-17.97979797979798,25.590837788025,1.0
-17.575757575757574,27.84560997033561,1.0
-17.171717171717173,21.46232182890089,1.0
-16.767676767676768,20.071841200026782,1.0
-16.363636363636363,26.605331969597238,1.0
-15.959595959595958,17.48020691791413,1.0
-15.555555555555555,24.725323813717967,1.0
-15.151515151515152,24.748644594649967,1.0
-14.747474747474747,20.694697450930704,1.0
-14.343434343434343,15.732468400488724,1.0
-13.93939393939394,19.649478505461317,1.0
-13.535353535353536,18.121543224670447,1.0
-13.131313131313131,27.13057358607923,1.0
-12.727272727272727,22.81488867520769,1.0
-12.323232323232324,29.938130137852657,1.0
-11.919191919191919,22.55276866231365,1.0
-11.515151515151516,23.28279709393177,1.0
-11.11111111111111,24.04867406812923,1.0
-10.707070707070708,20.67874796998597,1.0
-10.303030303030303,27.36325222809667,1.0
-9.8989898989899,27.61918538789757,1.0
-9.494949494949495,28.298360955873008,1.0
-9.090909090909092,28.861446772904905,1.0
-8.686868686868687,17.2645604991072,1.0
-8.282828282828284,25.429678719080798,1.0
-7.878787878787879,22.491427007739617,1.0
-7.474747474747476,20.186043444034542,1.0
-7.070707070707071,26.86913953538003,1.0
-6.666666666666666,25.726615635089708,1.0
-6.262626262626263,15.111947613188047,1.0
-5.858585858585858,29.34361279398802,1.0
-5.454545454545455,21.096243449890952,1.0
-5.05050505050505,16.197774182147366,1.0
-4.646464646464647,17.29449706727379,1.0
-4.242424242424242,27.315983463162656,1.0
-3.8383838383838373,15.543112232397979,1.0
-3.434343434343436,16.10093222995905,1.0
-3.030303030303031,21.447351183957718,1.0
-2.6262626262626263,26.676448104684535,1.0
-2.2222222222222214,16.152547445363076,1.0
-1.8181818181818201,29.44958864347352,1.0
-1.4141414141414153,27.815940482504303,1.0
-1.0101010101010104,21.90384911717941,1.0
-0.6060606060606055,16.18022710383485,1.0
-0.20202020202020066,24.833982784851663,1.0
0.20202020202020066,15.961194529641146,1.0
0.6060606060606055,27.635753093335026,1.0
1.0101010101010104,23.73756763671794,1.0
1.4141414141414153,19.387629001393087,1.0
1.8181818181818166,26.97082362267939,1.0
2.2222222222222214,20.490398794441422,1.0
2.6262626262626263,23.18624833465055,1.0
3.030303030303031,18.515998805128067,1.0
3.4343434343434325,23.85474544405225,1.0
3.8383838383838373,27.329123308363414,1.0
4.242424242424242,24.782447291071257,1.0
4.646464646464647,21.460727596751884,1.0
5.050505050505048,25.172372215403822,1.0
5.454545454545453,20.392168648880293,1.0
5.858585858585858,26.399861287091838,1.0
6.262626262626263,18.442844784713575,1.0
6.666666666666668,20.827660234903398,1.0
7.070707070707069,28.341045321408878,1.0
7.474747474747474,23.64742566140294,1.0
7.878787878787879,17.809164376902952,1.0
8.282828282828284,19.23817732749255,1.0
8.686868686868685,21.543070111486042,1.0
9.09090909090909,22.605416951407353,1.0
9.494949494949495,26.76692317843,1.0
9.8989898989899,23.654236073668244,1.0
10.303030303030301,29.082820964986333,1.0
10.707070707070706,27.248179178538628,1.0
11.11111111111111,27.74100975819563,1.0
11.515151515151516,29.142017808160986,1.0
11.919191919191917,26.91509346414663,1.0
12.323232323232325,21.712374255769056,1.0
12.727272727272727,19.133834402065588,1.0
13.131313131313128,28.90247819284233,1.0
13.535353535353536,16.81719382475544,1.0
13.939393939393938,16.357009776742913,1.0
14.343434343434346,15.277979527887991,1.0
14.747474747474747,28.251027724593307,1.0
15.151515151515149,19.970441723251405,1.0
15.555555555555557,28.695222962664342,1.0
15.959595959595958,22.48128403769429,1.0
16.36363636363636,24.109292617274335,1.0
16.767676767676768,15.826381237791919,1.0
17.17171717171717,18.326780202409854,1.0
17.575757575757578,16.609998778607977,1.0
17.97979797979798,18.678077567824797,1.0
18.38383838383838,26.316401747230568,1.0
18.78787878787879,24.925888296540116,1.0
19.19191919191919,15.521588453789576,1.0
19.5959595959596,24.30571728500074,1.0
20.0,20.672708145537612,1.0
